    ,color          ,director_name                   ,duration,actor_3_facebook_likes,actor_2_name                ,actor_1_facebook_likes,gross      ,genres                                                          ,actor_1_name               ,num_voted_users,actor_3_name                 ,language  ,country             ,content_rating,budget       ,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
2200,Color          ,Charles T. Kanganis             ,93.0    ,181.0                 ,Dustin Nguyen               ,400.0                 ,11784000.0 ,Action|Comedy|Family                                            ,Djimon Hounsou             ,6147.0         ,Tom Conti                    ,English   ,USA                 ,PG-13         ,20000000.0   ,2010.0    ,602.0                 ,5.4       ,2.35        ,0.0
2201,Color          ,Michel Gondry                   ,102.0   ,270.0                 ,Mia Farrow                  ,734.0                 ,11169531.0 ,Comedy                                                          ,Emma Watson                ,20821.0        ,Julian Richings              ,English   ,Spain               ,R             ,             ,2015.0    ,750.0                 ,5.7       ,2.35        ,0.0
2202,Color          ,Stephen Frears                  ,103.0   ,99.0                  ,Christopher Guest           ,5000.0                ,11034436.0 ,Comedy|Drama|Music|War                                          ,Necar Zadegan              ,118.0          ,Elea Oberon                  ,English   ,USA                 ,              ,13000.0      ,2007.0    ,281.0                 ,5.2       ,1.85        ,30.0
2203,Color          ,John Hillcoat                   ,115.0   ,968.0                 ,Norman Reedus               ,14000.0               ,12626905.0 ,Action|Crime|Drama|Thriller                                     ,Andy Lau                   ,5154.0         ,Andy On                      ,Mandarin  ,China               ,R             ,25000000.0   ,2008.0    ,472.0                 ,6.2       ,2.35        ,314.0
2204,Color          ,Woody Allen                     ,96.0    ,223.0                 ,Lynn Cohen                  ,11000.0               ,10569071.0 ,Comedy                                                          ,Gerard Butler              ,25450.0        ,Callum Rennie                ,English   ,UK                  ,R             ,20000000.0   ,2007.0    ,867.0                 ,6.7       ,2.35        ,0.0
2205,Color          ,Damon Santostefano              ,98.0    ,677.0                 ,Oliver Platt                ,2000.0                ,10544143.0 ,Comedy|Romance                                                  ,Leonard Nimoy              ,5203.0         ,Noureen DeWulf               ,English   ,South Africa        ,G             ,20000000.0   ,2012.0    ,857.0                 ,5.8       ,1.78        ,1000.0
2206,Color          ,John Wells                      ,101.0   ,580.0                 ,Omar Sy                     ,14000.0               ,13650738.0 ,Comedy|Drama                                                    ,Mani Bharathi              ,102.0          ,Kevin McGowan                ,English   ,India               ,              ,             ,2014.0    ,36.0                  ,7.0       ,2.35        ,58.0
2207,Color          ,Neil Jordan                     ,106.0   ,383.0                 ,Demi Moore                  ,22000.0               ,10555348.0 ,Comedy|Crime                                                    ,Joey D. Vieira             ,50.0           ,Jacqueline Lovell            ,English   ,USA                 ,PG            ,20000000.0   ,2014.0    ,282.0                 ,4.8       ,            ,70.0
2208,Color          ,Woody Allen                     ,101.0   ,2.0                   ,Gaby Hoffmann               ,1000.0                ,9714482.0  ,Comedy|Musical|Romance                                          ,Robert De Niro             ,178.0          ,Edgar Ramírez                ,English   ,Panama              ,R             ,20000000.0   ,2016.0    ,2000.0                ,7.2       ,            ,0.0
2209,Color          ,Frank Oz                        ,87.0    ,548.0                 ,Ewen Bremner                ,22000.0               ,8579684.0  ,Comedy                                                          ,Milla Jovovich             ,21833.0        ,Robert Forster               ,English   ,USA                 ,PG-13         ,20000000.0   ,2015.0    ,1000.0                ,5.6       ,2.35        ,0.0
2210,Color          ,James Wan                       ,111.0   ,725.0                 ,Kelly Preston               ,856.0                 ,9525276.0  ,Action|Crime|Thriller                                           ,Nicolas Cage               ,43879.0        ,Jodi Lyn O'Keefe             ,English   ,USA                 ,R             ,27220000.0   ,2013.0    ,991.0                 ,6.4       ,2.35        ,11000.0
2211,Color          ,Kirk Jones                      ,99.0    ,148.0                 ,James Frain                 ,22000.0               ,8855646.0  ,Adventure|Drama                                                 ,Toby Jones                 ,77656.0        ,Alan David                   ,Mandarin  ,China               ,PG-13         ,19400000.0   ,2006.0    ,594.0                 ,7.5       ,2.35        ,0.0
2212,Color          ,Bob Clark                       ,88.0    ,177.0                 ,Vanessa Angel               ,650.0                 ,9109322.0  ,Comedy|Family|Sci-Fi                                            ,Moritz Bleibtreu           ,29602.0        ,Martina Gedeck               ,German    ,Germany             ,R             ,20000000.0   ,2008.0    ,471.0                 ,7.4       ,1.85        ,0.0
2213,Color          ,Les Mayfield                    ,83.0    ,69.0                  ,Susie Essman                ,688.0                 ,8326035.0  ,Action|Comedy|Crime                                             ,Mary McDonnell             ,186485.0       ,Maury Chaykin                ,English   ,USA                 ,PG-13         ,22000000.0   ,1990.0    ,839.0                 ,8.0       ,2.35        ,0.0
2214,Color          ,Les Mayfield                    ,91.0    ,436.0                 ,Will Patton                 ,716.0                 ,8104069.0  ,Action|Comedy|Crime                                             ,Justin Timberlake          ,160418.0       ,Phyllis Smith                ,English   ,USA                 ,R             ,20000000.0   ,2011.0    ,957.0                 ,5.7       ,1.85        ,16000.0
2215,Color          ,Michael Lembeck                 ,108.0   ,463.0                 ,Nia Vardalos                ,786.0                 ,8054280.0  ,Comedy|Crime|Music                                              ,Al Pacino                  ,30213.0        ,Ellen Barkin                 ,English   ,USA                 ,R             ,19000000.0   ,1989.0    ,599.0                 ,6.8       ,1.85        ,0.0
2216,Color          ,Bob Fosse                       ,154.0   ,388.0                 ,Ricardo Montalban           ,683.0                 ,           ,Comedy|Drama|Music|Musical|Romance                              ,Dan Byrd                   ,62861.0        ,Julie Gonzalo                ,English   ,USA                 ,PG            ,20000000.0   ,2004.0    ,852.0                 ,5.9       ,1.85        ,0.0
2217,Color          ,Paul Thomas Anderson            ,148.0   ,175.0                 ,Katherine Waterston         ,204.0                 ,8093318.0  ,Comedy|Crime|Drama|Mystery|Romance                              ,David Arquette             ,222018.0       ,Roger Jackson                ,English   ,USA                 ,R             ,15000000.0   ,1996.0    ,422.0                 ,7.2       ,2.35        ,11000.0
2218,Color          ,Dave Borthwick                  ,77.0    ,593.0                 ,Kylie Minogue               ,787.0                 ,7382993.0  ,Adventure|Animation|Comedy|Family|Fantasy                       ,Shannon Elizabeth          ,65512.0        ,F. Murray Abraham            ,English   ,USA                 ,R             ,20000000.0   ,2001.0    ,795.0                 ,5.5       ,1.33        ,0.0
2219,Color          ,Benson Lee                      ,110.0   ,826.0                 ,Caity Lotz                  ,997.0                 ,8888355.0  ,Drama|Music                                                     ,Scatman Crothers           ,610333.0       ,Joe Turkel                   ,English   ,USA                 ,R             ,19000000.0   ,1980.0    ,629.0                 ,8.4       ,1.37        ,37000.0
2220,Color          ,                                ,42.0    ,376.0                 ,Eric McCormack              ,1000.0                ,           ,Crime|Drama|Mystery|Thriller                                    ,Lea Thompson               ,732212.0       ,J.J. Cohen                   ,English   ,USA                 ,PG            ,19000000.0   ,1985.0    ,690.0                 ,8.5       ,1.18        ,39000.0
