color          ,director_name                   ,duration,actor_3_facebook_likes,actor_2_name                ,actor_1_facebook_likes,gross    ,genres                                                          ,actor_1_name               ,num_voted_users,actor_3_name                 ,language  ,country             ,content_rating,budget     ,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Color          ,James Schamus                   ,110     ,85                    ,Sarah Gadon                 ,8000                  ,560512   ,Drama                                                           ,Craig T. Nelson            ,7470           ,Kellie Martin                ,English   ,USA                 ,PG            ,18000000   ,1989      ,422                   ,5.5       ,1.37        ,0
Color          ,Andrew Douglas                  ,90      ,16000                 ,Chloë Grace Moretz          ,87000                 ,64255243 ,Drama|Horror|Mystery|Thriller                                   ,Miriam Margolyes           ,10680          ,Juliet Stevenson             ,English   ,Canada              ,R             ,18000000   ,2004      ,204                   ,7.1       ,1.85        ,562
Color          ,Spike Jonze                     ,81      ,836                   ,Meryl Streep                ,12000                 ,22245861 ,Comedy|Drama                                                    ,David Margulies            ,29591          ,Kim Chan                     ,English   ,USA                 ,R             ,17000000   ,1986      ,67                    ,5.9       ,1.85        ,0
Black and White,George A. Romero                ,97      ,233                   ,Shawn Roberts               ,654                   ,20433940 ,Horror                                                          ,Ian McDiarmid              ,10832          ,Albert Salmi                 ,English   ,USA                 ,PG            ,18000000   ,1981      ,115                   ,6.7       ,2.35        ,0
Color          ,Danny Pang                      ,107     ,27                    ,Angelica Lee                ,82                    ,         ,Action                                                          ,David Masterson            ,15352          ,Anne-Marie Duff              ,English   ,Germany             ,R             ,13000000   ,2009      ,416                   ,7         ,2.35        ,0
Color          ,Terry Gilliam                   ,118     ,551                   ,Michael Jeter               ,40000                 ,10562387 ,Adventure|Comedy|Drama                                          ,Johnny Depp                ,142416         ,Martin Landau                ,English   ,USA                 ,R             ,18000000   ,1994      ,13000                 ,7.9       ,1.85        ,0
Color          ,Ricky Gervais                   ,100     ,985                   ,Tina Fey                    ,3000                  ,18439082 ,Comedy|Fantasy|Romance                                          ,J.K. Simmons               ,31898          ,Brooke Smith                 ,English   ,USA                 ,PG-13         ,18000000   ,2013      ,14000                 ,6.9       ,2.35        ,0
Color          ,Nicholas Stoller                ,97      ,329                   ,Carla Gallo                 ,920                   ,150056505,Comedy                                                          ,Tadanobu Asano             ,37635          ,Honglei Sun                  ,Mongolian ,Russia              ,R             ,20000000   ,2007      ,12                    ,7.3       ,2.35        ,0
Color          ,Chuck Russell                   ,114     ,360                   ,Amy Yasbeck                 ,789                   ,119938730,Action|Comedy|Crime|Fantasy                                     ,Tom Hardy                  ,194489         ,Tom Wilkinson                ,English   ,UK                  ,R             ,18000000   ,2008      ,18000                 ,7.3       ,2.35        ,12000
Color          ,Penny Marshall                  ,130     ,697                   ,Jon Lovitz                  ,15000                 ,114968774,Comedy|Drama|Family|Fantasy|Romance                             ,Barry Bostwick             ,2541           ,Henry Silva                  ,English   ,USA                 ,PG            ,20000000   ,1982      ,278                   ,3.5       ,1.85        ,0
Color          ,Larry Charles                   ,82      ,6                     ,Ken Davitian                ,332                   ,128505958,Comedy                                                          ,Julie Christie             ,30618          ,Richard Briers               ,English   ,UK                  ,PG-13         ,18000000   ,1996      ,591                   ,7.8       ,2.2         ,0
